Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
SN2011iv_3.1_-0.1_.csv,0.02856664721399722,0.16565767441267454,0.2035753069594577,0.1348692234329043,0.11979454779342191,0.10167582191867908,0.07730680559321357,0.1522797245069185,0.08895680843821552,0.18401276415250933,0.09780557535259149,-0.015660428221732303,-0.006332696435716656,0.4477734422341726,0.5447204553569591,0.35304779770179096,0.29763419774846156,0.24611685994706178,0.1779972263413896,0.7657108411537656,0.8372525707546323,0.6719297852872046,0.515234320894475,0.33213225364400856,0.2489713354988865
SN2011iv_1.8_-0.1_.csv,0.02633286297307791,0.16903979207667774,0.20478681403670862,0.1362237674400788,0.11985063897721915,0.10172879744179752,0.07731841701220432,0.1492410203730934,0.07819840412794932,0.18003431702585715,0.09480008917936544,-0.01821685981970589,-0.008177991279815444,0.45721997767349265,0.5485681610499533,0.3567638234523436,0.2977777608199368,0.24627138311335273,0.17802427368892282,0.7755007901232638,0.8315533792146113,0.6730219079182795,0.5124284889765214,0.32978332073544436,0.2471646994213117
SN2011iv_2.7_-0.1_.csv,0.02619342667479199,0.16635380979094805,0.20382754751933518,0.13514266960441645,0.11980600783163808,0.10168669430066757,0.07730918510881324,0.15166153210474675,0.08671938061156936,0.1832298506312391,0.09719216288762667,-0.016185231086463858,-0.006711019323958567,0.44972062004441327,0.545518777059808,0.35379911543524045,0.2976635398545291,0.2461485686535987,0.1780027692529096,0.7677359619401081,0.8360657051907125,0.672171635670896,0.5146617105737938,0.3316500318678024,0.24860093503776426
SN2011iv_3.1_-0.2_.csv,0.02760414548787865,0.1684754819244496,0.2046416456562241,0.1360006863869856,0.1198332051389599,0.1017408790441543,0.07732566295623045,0.15028817541244877,0.08039270507075713,0.18032045787477813,0.09566857394391803,-0.018813504776023393,-0.009477443381161521,0.4557662767342059,0.5482409598742137,0.35614219696517324,0.2977355356159741,0.24630773838153885,0.17804529706725347,0.7745299340711043,0.833275310601195,0.672463341226937,0.513237314698852,0.32923511264966976,0.2458935166423224
foley1.9_3.1_0.2_.csv,0.028116529656164714,0.16605287695235305,0.20217622698202575,0.1350013528885654,0.1194490152982155,0.10132745736000714,0.07747958106843456,0.09034733908706727,0.09082365819148208,0.17206213231983014,0.09898787604156212,-0.00539505960436415,0.023101422911604885,0.448794349170214,0.5397660029252584,0.3535137291662451,0.29688251261178067,0.24545242148072433,0.1804513467581259,0.7051945652096343,0.8327658880987663,0.6605772143746407,0.5153194039515583,0.3413848192363673,0.28103235073816535
foley1.9_2.7_0.1_.csv,0.02045924252156385,0.16809480636424112,0.20297857303601674,0.1358437034977591,0.11947680464766464,0.10138126338729236,0.0774952561571034,0.08919902996754203,0.08425887790864195,0.16918574401231368,0.0975832594792081,-0.007923227168127767,0.021237564829988287,0.45457810273279264,0.5424207694105263,0.3558452212194112,0.29695248826241993,0.24560916688962564,0.18048238131049033,0.7118719390645758,0.829658220355185,0.660874668729484,0.5140125523892927,0.33906720310879024,0.279215202297582
foley1.85_2.7_0.1_.csv,0.024431276106793985,0.16680227123384483,0.20260257481128363,0.13543539142451522,0.11959691155296426,0.10140446557836569,0.07749238270362468,0.0923172298194288,0.08808148227685209,0.17490460495280757,0.09411142958633789,-0.008288036645147656,0.02132801021284436,0.450750012057501,0.5410649958050797,0.3547564218818984,0.2972484861322471,0.24566279369096478,0.1804781154607653,0.7098695131107746,0.8317490528932154,0.6650964182592212,0.5109568272715492,0.3387792226241828,0.27929850837723436
foley1.8_3.1_0.1_.csv,0.02754356633067721,0.16615400618006504,0.2024515948467389,0.1352985237066946,0.11972405210461545,0.10143833831394389,0.07749185422375504,0.09492905664662388,0.08982992854223681,0.17973197844446887,0.09016292814703775,-0.00915628352410991,0.021141597471782347,0.4487134747694306,0.5404105232723708,0.3544255059102497,0.2975639711925311,0.24574746557428284,0.180478234278187,0.7097965375961195,0.8326920466613466,0.6694560080614131,0.5074509514441843,0.3380295203641168,0.2791116859737244
foley1.9_3.1_0.1_.csv,0.02012890729875592,0.1687706154153581,0.20322181407641082,0.1361239644816088,0.11948810860515735,0.1013920406789488,0.07749755039532147,0.08865975605566945,0.08199618009996357,0.1683328880370354,0.09701162764070048,-0.008426500460103625,0.02096187207019895,0.4564516906931644,0.5431856919392892,0.3566232359639798,0.2969803971082037,0.2456403590388483,0.18048667936959717,0.7138820621641919,0.8284036861156636,0.661080088482624,0.5134801333540615,0.33860589925769347,0.2789461018351176
foley1.85_3.1_0.1_.csv,0.023178654290522134,0.1674761045605493,0.2028503177872345,0.13570771828533168,0.11960848821568604,0.10141523057765411,0.07749467469890092,0.09176399318295125,0.08578095895411764,0.17409499866274558,0.09352259735243962,-0.008791982123444342,0.021052609541399647,0.4526214302999172,0.5418432890448273,0.3555099805594466,0.2972772747573167,0.24569399123886626,0.18048241555291256,0.7118615280434177,0.8304745657861794,0.6653126975075239,0.5104083603254423,0.33831723969307603,0.2790296997932131
