Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
SN2015F_1.8_-0.4_.csv,0.0072730638208821155,0.17443273019892303,0.21688337344337683,0.1426461060103854,0.12811801461499428,0.1082568993183699,0.08235476006446518,0.19598952376990297,0.12015519959417276,0.2831991629834931,0.062056306693726526,-0.024589773182896124,0.002695921992078354,-0.24888905194780264,-0.30986040806083537,-0.2039922980849127,-0.17533811435269087,-0.14469560852382202,-0.10437230524154018,0.12153320202102336,0.027178164976714214,0.22185297090896583,0.01483620695602994,-0.06102848238834824,-0.01932162318499664
foley1.25_1.8_-0.1_.csv,0.00719243065132315,0.16734277715476154,0.21376433300192943,0.14166806888829697,0.1286642175378958,0.10827466459525681,0.08241388014189965,0.16506769406401745,0.16047183078735827,0.3018844316878848,0.06128611520880156,-0.01780112981096238,0.027625220111634263,-0.23976524791053322,-0.3050208150736218,-0.20337400758371516,-0.176063350799744,-0.14451860441431563,-0.10578761175055718,0.09264522330824576,0.06921534871566593,0.24017849299246663,0.01388698194695337,-0.0540450696300212,0.004251488502976741
foley1.3_3.1_-0.2_.csv,0.006283599448190004,0.16885042576786802,0.21453065533772175,0.1419972722280498,0.1285563012785147,0.10826463047630952,0.0824249771304224,0.16079883250676374,0.1518464029293547,0.2951070457893614,0.06649381335476434,-0.017978561248931157,0.02608259879497865,-0.24204490174275506,-0.3067752512155053,-0.2036569403735946,-0.17591137637708343,-0.1445092268868038,-0.10579812596224869,0.0876043565318767,0.05960180705157114,0.23344737764381662,0.01913873825619561,-0.054223157659425425,0.002709449963152366
foley1.45_3.1_-0.1_.csv,0.006308112849832657,0.1718874381757125,0.21569760985842024,0.1425425210260265,0.12824081410430566,0.10813198242411559,0.08241706500205126,0.14837721127045,0.13527645696842328,0.27810418566444284,0.08147955432182385,-0.012264154922146275,0.02786922294058769,-0.24657575783930596,-0.30944580787818055,-0.20400206108605445,-0.1754629201626301,-0.14430751226477412,-0.10578342572809873,0.07368889160685654,0.041528258948662966,0.21664464560441488,0.03425744826349941,-0.0484396847628048,0.004502862214540215
foley1.4_2.7_-0.1_.csv,0.005582522617802699,0.17074351176723113,0.2152670730255437,0.1422928246781865,0.12834778280389258,0.10816545890286022,0.08241560308476892,0.1524672956303199,0.1409282429720662,0.2841689511845402,0.07649437499458145,-0.013505600136120677,0.02790380140935156,-0.2448390916631702,-0.30843739084186694,-0.20379618704787816,-0.1756130409664607,-0.144356427536664,-0.10578385531718482,0.07837171573438084,0.04775792515574295,0.22266558881484855,0.029229116832013347,-0.049696568769924454,0.00453554917693566
foley1.25_3.1_-0.2_.csv,0.007682222998069935,0.1667639355388637,0.213551661974396,0.14147808719884836,0.12863854520539775,0.10828668855283041,0.0824211168267972,0.16619896836212433,0.16374307310778846,0.301857046749749,0.06282890045377698,-0.018550209698133813,0.026492112407861867,-0.2389865298921201,-0.30475076229956954,-0.20310824927281956,-0.1760307658445086,-0.14453958093813313,-0.10579613877546379,0.09397637400886794,0.07254397278261493,0.2402268846757778,0.015436679814666121,-0.05480310208343653,0.003117090459195282
foley1.3_1.8_-0.1_.csv,0.006479155310958854,0.16944104894391643,0.21473618939380756,0.14219400600476462,0.128581721424343,0.10825258318476116,0.0824177373418209,0.1596296013284082,0.14860071190803836,0.29508120894013956,0.06496924130438231,-0.017229797449822115,0.02721671131486403,-0.2428436747937539,-0.30703695276983467,-0.20393137054739796,-0.17594341156999604,-0.14448825059263726,-0.10578960333575083,0.08622697547857072,0.05629994853201126,0.23334384439750622,0.01760755115872925,-0.05346546485769821,0.0038448453209340983
foley1.45_2.7_-0.1_.csv,0.007226311680970912,0.17257979270910084,0.2159755869464881,0.14279663927749198,0.12825600350037902,0.10814302889174243,0.08241965618182334,0.14758325878492684,0.13212019749275683,0.27731182290528267,0.08052211537366816,-0.012929262645670292,0.027475445596273573,-0.24759593844086325,-0.3099716726099544,-0.20434174375702696,-0.17548304234814438,-0.14432580411319762,-0.10578595984883776,0.07256711305316443,0.03812411182929054,0.21576671842574768,0.0332950765259028,-0.04911203786712548,0.0041091419292591524
foley1.35_2.7_-0.1_.csv,0.006226010066672011,0.16884382783742424,0.21447519982926977,0.1417942997748618,0.1284361791595181,0.1081877993429039,0.08241161904738448,0.1575055937306331,0.15069547610096024,0.29091482594865425,0.07260124211135022,-0.014079928525941199,0.02832469549632677,-0.24201540176073166,-0.3067530165321841,-0.20326309825980715,-0.17573916907379328,-0.1443869612425459,-0.10578178825787887,0.08433401980732569,0.058417659398045885,0.2294460274637089,0.025298252197075044,-0.050279090425583206,0.004954526285832372
foley1.4_3.1_-0.1_.csv,0.005928800055373481,0.1700610922985959,0.21498127906331277,0.14204805217716654,0.1283324791588214,0.10815443307925676,0.08241301354550146,0.15325762733542092,0.14416157321695167,0.2848947426195778,0.07746387318893255,-0.012840210277012432,0.02829704651993481,-0.24383953348087317,-0.3079008831705039,-0.20346909971231852,-0.17559260389352005,-0.14433813512129134,-0.10578132022521203,0.07947918615314364,0.05124196910976053,0.22347369508442583,0.030203748454233903,-0.049023912319047014,0.004928739840224239
