Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
foley1.2_3.1_0.4_.csv,0.012271758943043961,1.0500683697386712,1.3427919857283932,0.9478399447061463,0.8647094384266083,0.7298823552088969,0.5584811222154187,0.024834710752553946,0.03184179542298793,0.04185953959723321,0.01799165061223107,-0.00822050493124138,-0.001056493279737225,1.3876729440244766,1.7360015945812748,1.1559011264968113,0.9884125418164302,0.8117936076563836,0.5931368535811927,2.462576024515702,3.110635375732656,2.145600610800191,1.8711136308552696,1.5334554579340391,1.1505614825168742
foley1.15_3.1_0.4_.csv,0.010112416692514167,1.0390617799809263,1.331967737047048,0.9462054856341844,0.8651446421896125,0.7300210637836706,0.5584757325974969,0.02562368078495325,0.03442751134365096,0.04267178628982293,0.01736876763091999,-0.00823526332094815,-0.0011912709261778787,1.367288513067173,1.7226054951293612,1.151966442098285,0.9890580315284758,0.8119624620791619,0.5931261993997907,2.4319739738330526,3.08900074352006,2.1408437140222922,1.8715714413490083,1.5337482625418843,1.1504106610711098
foley1.25_3.1_0.4_.csv,0.01605994757014367,1.0608929740483717,1.3524878383865584,0.9495109157921071,0.8642613125159961,0.7297432549827185,0.5584866075193275,0.02406599639001783,0.02954225126874377,0.0410297840730216,0.01863291587488547,-0.008205703178319368,-0.0009193406865648512,1.4071864614378313,1.747804181739376,1.159908981380795,0.9877479886166292,0.811624233029768,0.5931476940373415,2.492145431876221,3.129834271394678,2.1504496812459237,1.8706422170075108,1.5331617848341672,1.1507149608701042
foley1.2_2.7_0.4_.csv,0.011747458365547865,1.0369334006919324,1.3329602551017636,0.9435476972905192,0.8643751584868653,0.7295626446237513,0.5584316561286862,0.025266259273191594,0.03409123421138105,0.042072127170140305,0.018575336936255127,-0.007843896825697527,-0.0008738401870544976,1.3663183457903116,1.7237122054516547,1.1490623027647473,0.9879216429011066,0.8113858953747517,0.5930792075414786,2.4285180057554356,3.0907636947647994,2.134682127225407,1.870872138324227,1.5331046431728055,1.1506370234831103
foley1.15_2.7_0.4_.csv,0.01291727227306783,1.026585335798739,1.3220105159861326,0.942079457865141,0.8648068753647102,0.7297014166908902,0.5584262558340569,0.026031693168004466,0.036708251153179106,0.042853882225870166,0.017958761359302855,-0.007858000742213989,-0.0010083046848485822,1.3466114863964016,1.7100355732553467,1.1454450595910757,0.9885615761202793,0.8115548155819994,0.593068538566893,2.399228515363145,3.0687543403946584,2.130378399682087,1.8713272128442924,1.5333982315306756,1.1504864897161013
foley1.25_2.7_0.4_.csv,0.012231359117425091,1.047146770184284,1.3428000280796653,0.9450495033325836,0.8639307076467162,0.729423485067823,0.5584371523029539,0.024517386360177085,0.03175659413166443,0.04127301116247395,0.01920998945739072,-0.007829751900935378,-0.0007370061203211264,1.38527183139092,1.7357967773291954,1.1527501420619437,0.9872629335486884,0.8112164598234095,0.5930900630635989,2.456935987935381,3.110353399540525,2.1390726565570013,1.8704036306527954,1.532810192990297,1.1507902092462317
foley1.3_2.7_0.4_.csv,0.014201194452426515,1.0572285003755582,1.3516908172444566,0.9465860418794101,0.863472950968589,0.7292839363967225,0.5584427469331636,0.023784542536770203,0.029660962933895973,0.040455949166126715,0.01986352584090767,-0.007815565788810375,-0.0005977392909670698,1.4035170639340784,1.746552624123833,1.1565106864491064,0.9865846092734536,0.8110465065639652,0.5931011100690782,2.4845301068464067,3.1279044043021855,2.143552677494643,1.8699210860829503,1.5325148771718773,1.1509461177112748
foley1.15_1.8_0.2_.csv,0.01179196968775487,1.0337348501865158,1.3293263134029338,0.9443054254640337,0.8648895606854445,0.7302035936286408,0.5585581015718546,0.025913684966898387,0.03525447819808747,0.04264354632809031,0.01776660035175226,-0.00845454160711867,-0.0014704596255192826,1.3588250562593416,1.7196708481343705,1.1490533332912243,0.9886724127109119,0.8121960560246002,0.5932221390251229,2.4184735914127558,3.084251639735392,2.1360023050833483,1.8713285737481087,1.5339451080461224,1.1503097809714582
foley1.2_1.8_0.2_.csv,0.0133474285879998,1.0444800824031724,1.340214170482664,0.9458805469485547,0.8644581997832006,0.7300649198269262,0.5585634537323401,0.025141146625831112,0.032669905117469256,0.041842730770486725,0.018383293373489096,-0.008439405576670111,-0.0013350980152893044,1.3789953789339222,1.733170766577512,1.15288135848364,0.988032571647647,0.8120272318024213,0.5932327470657945,2.4486166079629257,3.1060548421776453,2.1406046362026814,1.8708740648043367,1.5336527460526774,1.1504611027828453
foley1.15_2.7_0.3_.csv,0.012789129688753226,1.0423479881395252,1.3353007680470412,0.9472090697022573,0.865175116428258,0.7302620361525314,0.5585401537436034,0.025572679401861365,0.033778920794325984,0.042565774558827485,0.017291458150463512,-0.008521519566979663,-0.001416797930833269,1.3728554022921493,1.726982879228924,1.1536114233237242,0.9890976195644221,0.8122701228238043,0.5932012702319653,2.440776069833536,3.096062568070291,2.143386267584809,1.8715641941431436,1.534010639409356,1.1503246260447355
