Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
SN1992A_2.7_-0.2_.csv,0.014419298303897297,0.23426098202227763,0.2850031175541723,0.19106122324823005,0.1692101004026867,0.14330629050398613,0.10888109098851118,0.03362177924913823,0.020852257613857006,0.05043544604251693,0.043028237636431044,-0.009352978403008194,-0.0028891895634934883,1.797874047286225,2.110191176626163,1.3699194604442013,1.1231136037193181,0.9267317773394979,0.6704394068420321,2.0657568085576408,2.4160465517941923,1.6114161297349483,1.3353519417584359,1.0606850894404758,0.7764313082670498
SN1992A_1.8_-0.1_.csv,0.01824528401142996,0.23314172346221795,0.2843767527251799,0.19065625704765665,0.16920095869974716,0.14325755938892115,0.10886429535051079,0.0336765827567298,0.021631212790811816,0.05073844658320681,0.043181780000612235,-0.008919941163828327,-0.002315763844546126,1.7893265090272834,2.1055970988005583,1.3661785943876126,1.1230423329038643,0.9263665484600736,0.6703181734816539,2.056144815246231,2.41160506431655,1.607573298018476,1.3354250716042237,1.0607041666851664,0.7768667049876186
foley1.65_2.7_0.1_.csv,0.015804311916384813,0.22643572701306525,0.2777113887488838,0.19011837604471893,0.16915684780800788,0.14328556260665337,0.10974839056783736,0.028134689828288373,0.03013839809278096,0.05031761872498919,0.0342493817738756,-0.009767584766386506,0.0019375901448448474,1.7298502572646548,2.0548814990435815,1.3563476084467823,1.123196812809951,0.9267104309102301,0.6789211503128278,1.9844206741060084,2.3627312858852463,1.5967836032164904,1.3266030423918345,1.060228408750497,0.7906071310255101
foley1.65_1.8_0.1_.csv,0.01718956094739562,0.2231089900738361,0.27613412366841317,0.18895692972321143,0.16910009128908499,0.1432247589712503,0.10973867596103304,0.02880144045533939,0.0329001899640069,0.05092299626514318,0.034948411693914494,-0.009246563574752287,0.002190321909218085,1.7037141313768807,2.0434693568257494,1.345808628963706,1.122726885108321,0.9262573594150219,0.6788576578121273,1.9556245619060562,2.3525036704581694,1.5856885549520605,1.3267753880913205,1.0602355548115199,0.7907866556823784
foley1.65_3.1_0.2_.csv,0.01548947564644109,0.22381761611277895,0.2763374201706732,0.18920904235746505,0.1691209452370721,0.14320686323367227,0.1097304466687703,0.028542463591744394,0.03231122110009821,0.0508831384028845,0.034719099609471726,-0.009089941484837993,0.0023870993848156274,1.709044196817004,2.0447606381279115,1.3480286009650442,1.1229043496160145,0.926123140613992,0.6788031437083504,1.9614042765215274,2.353409279398683,1.5881207817253937,1.3267443944625583,1.0602400623628263,0.7909206897619363
foley1.55_2.7_0.1_.csv,0.018055868968864817,0.2225495700235136,0.27583508738287676,0.18926868757401394,0.16938558566361195,0.1433425942508535,0.10974644258544686,0.029995223550287164,0.03354759670203933,0.05303005862327126,0.03210641735277875,-0.009822271585726128,0.0015156693414652977,1.6968155221396302,2.041663403640154,1.3465624420248972,1.125103207400226,0.9271072870280648,0.6788926435110092,1.949360315713431,2.35104608772507,1.5888611882221824,1.3265952104166168,1.0606276096931921,0.7901547554379214
foley1.6_3.1_0.1_.csv,0.017100711343596073,0.22535992918452408,0.27721961388463967,0.18998330406438768,0.16928813550618926,0.14332980084440905,0.10974991782191879,0.02888047930933979,0.031059595159288023,0.05153623602206281,0.03297539240693226,-0.009929583568258238,0.0016592159625226088,1.7203007329703546,2.0515066815447085,1.3540762911753355,1.1242899900848293,0.9270260199365339,0.6789231839458054,1.9745411414642184,2.359785890588636,1.595595831261786,1.3265535179979508,1.0604262372126847,0.7903323177302468
foley1.65_3.1_0.1_.csv,0.017549837548184045,0.22729832572752073,0.27811325426164757,0.19042329015589488,0.16917155315242027,0.14330124719212023,0.10975090083786299,0.027958740258839043,0.029433306096638745,0.050152569815061554,0.03406806968621012,-0.009901953411155517,0.0018722824447259256,1.7365503271586284,2.0577851616753406,1.3591153701248722,1.1233186254078902,0.9268272905353179,0.6789375647918732,1.9918073931449882,2.365331722033627,1.5996912300958286,1.3265582482465206,1.0602265843162826,0.7905607480744621
foley1.55_3.1_0.1_.csv,0.01801207236602817,0.22338620925276587,0.27625273289996244,0.18955336684047808,0.16940084242210673,0.14335827136396873,0.10974895333563595,0.029819902074077476,0.03281793635326835,0.052887140079253214,0.03191810320727484,-0.00995713325794867,0.0014501249085512313,1.703499807520867,2.0446879695969393,1.349140094105909,1.1252299988607248,0.9272241394019396,0.678909068490718,1.9567059188477103,2.35375863885017,1.5915806010256404,1.3265489444901064,1.0606252775079597,0.7901081467349051
foley1.6_2.7_0.1_.csv,0.01624656219350098,0.22450938719597602,0.27680999645302506,0.18968858648642595,0.16927314615267974,0.1433141198848631,0.10974740730944887,0.029056509032091782,0.031776808964554704,0.05169020712715522,0.033160295680538354,-0.009794967942486466,0.0017246431149189334,1.7136014212321804,2.0485439786271478,1.3514039427140574,1.1241656187211007,0.9269091631832573,0.6789067641648465,1.9671673174602482,2.3571307840447275,1.5927827363276386,1.3265990605543188,1.060428315125634,0.7903788145892143
