Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
foley1.35_3.1_0.0_.csv,0.01083527006762182,0.3959599724644889,0.4959737277768568,0.3404572502556462,0.3060780900668476,0.2585771590468262,0.19748927937090954,0.0500325598448228,0.05311698705635237,0.08780183687211363,0.03622468434672399,-0.01580245160846161,0.0015472424700035958,-0.2504556439482606,-0.31802038585134085,-0.21073461758328094,-0.18235475524526024,-0.1498257382535293,-0.10977242090585548,0.1955368883610511,0.2310703289818683,0.2175244695444789,0.15994801916831136,0.0929489691848353,0.08926410093505766
foley1.4_2.7_0.1_.csv,0.010538069195537887,0.39271042848711346,0.49412159321981264,0.3388894781284293,0.3057637746734798,0.2583288545246276,0.19744715138772762,0.04964305791891377,0.05531017736578647,0.08690274771694106,0.03886439726146662,-0.014290467013431396,0.0027045147834918737,-0.24819417421826628,-0.3167362258943527,-0.20961370992008455,-0.18213130975365033,-0.14966064016940095,-0.10975031933854851,0.19415931218776095,0.23269554469124643,0.2161785159252858,0.1624968621812961,0.09437774734179527,0.09040134683267098
foley1.45_3.1_0.1_.csv,0.013083684248769906,0.3980287888815859,0.49708757990447694,0.34015708992579974,0.3056025686803885,0.25830470521584914,0.19745321913795166,0.04784459277131958,0.050841334414460704,0.0847200458799584,0.03988971112525164,-0.014439002909377052,0.002852291803478124,-0.25196086181550825,-0.3189479951684824,-0.21044859594474374,-0.1820186468985021,-0.14964787686801628,-0.10975513372375545,0.1939125198373972,0.22898091915045526,0.2144285398610144,0.163473632907138,0.0942178254384558,0.09055037721767434
foley1.35_3.1_0.1_.csv,0.008593833598098158,0.390201036434334,0.4925120219588486,0.33858974706628686,0.30597795684532514,0.25840891444196856,0.19745063408819163,0.05094988945586465,0.05781740964364701,0.08866993726707761,0.03728533331330297,-0.014555123733419606,0.0023564772963702296,-0.2464044405451915,-0.3155040010632284,-0.20944971198324325,-0.1822822105989701,-0.14971132717948876,-0.10975078542594474,0.19474648534500716,0.2348254305392672,0.21780997235012123,0.160981079559658,0.0941424635290602,0.09005632595861712
foley1.5_2.7_0.1_.csv,0.016223823016659478,0.4003090623250465,0.49831701773362624,0.3404532355518448,0.3053767530728031,0.2582243084694298,0.19744978336573382,0.04661589970868718,0.04891362661851417,0.08290141850195454,0.041543182455445304,-0.014174655460781338,0.003209220213697961,-0.253596955356862,-0.31990849372570196,-0.2106119392719883,-0.18186031574291306,-0.14959700946382526,-0.10975474899317561,0.19332800667687167,0.22732215062643846,0.21274271478181106,0.16505961978533534,0.09445264354482319,0.09090425458625617
foley1.4_3.1_0.1_.csv,0.01001342203602868,0.39415674228703423,0.4949102908116636,0.3393653708920148,0.30579330062107246,0.2583568872879418,0.1974519147059155,0.04937895902470402,0.054162838432599614,0.08671635583160864,0.03856711426045223,-0.014497149475111826,0.0026021291962123883,-0.2492098236703697,-0.31730409090662093,-0.2099431821383071,-0.18215240703561264,-0.1496796477877851,-0.10975294004139258,0.19432587764136855,0.23176903833764229,0.21613854458531634,0.16220800784591205,0.0941800900250449,0.09030110386073531
foley1.45_2.7_0.1_.csv,0.012623786811042136,0.3965482175329811,0.4963154716220046,0.33966317205370444,0.30557344152255084,0.25827665910761155,0.19744845514061282,0.04811255915730328,0.051966900018520334,0.08492414905267154,0.040182502246384644,-0.014232647060516967,0.002954550590118288,-0.25092051944744753,-0.3183907833862136,-0.21010674520699624,-0.18199787425886882,-0.1496288706562865,-0.10975251408613218,0.19374025724283683,0.22989158825431133,0.21448057589937974,0.16375806951006666,0.09441514139080809,0.09065049164459893
foley1.35_2.7_0.0_.csv,0.01083527006762182,0.3959599724644889,0.4959737277768568,0.3404572502556462,0.3060780900668476,0.2585771590468262,0.19748927937090954,0.0500325598448228,0.05311698705635237,0.08780183687211363,0.03622468434672399,-0.01580245160846161,0.0015472424700035958,-0.2504556439482606,-0.31802038585134085,-0.21073461758328094,-0.18235475524526024,-0.1498257382535293,-0.10977242090585548,0.1955368883610511,0.2310703289818683,0.2175244695444789,0.15994801916831136,0.0929489691848353,0.08926410093505766
foley1.35_2.7_0.1_.csv,0.01011501738673645,0.38879328471458763,0.4917062558022032,0.3381316500525102,0.3059480556549943,0.25838089540986786,0.19744587143690495,0.05120855834459803,0.05898685450180352,0.0888386463921762,0.03758689910740998,-0.014348116080562079,0.0024589874563254455,-0.2454165016497285,-0.3149254365990295,-0.20913239963377706,-0.1822608048592933,-0.14969231839830854,-0.1097481636776152,0.19458534140945716,0.2357676737049772,0.21783789681090937,0.16127414990311095,0.09434046093099724,0.0901566952156152
foley1.35_1.8_0.0_.csv,0.01083527006762182,0.3959599724644889,0.4959737277768568,0.3404572502556462,0.3060780900668476,0.2585771590468262,0.19748927937090954,0.0500325598448228,0.05311698705635237,0.08780183687211363,0.03622468434672399,-0.01580245160846161,0.0015472424700035958,-0.2504556439482606,-0.31802038585134085,-0.21073461758328094,-0.18235475524526024,-0.1498257382535293,-0.10977242090585548,0.1955368883610511,0.2310703289818683,0.2175244695444789,0.15994801916831136,0.0929489691848353,0.08926410093505766
