Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
SN2011by_1.8_0.3_.csv,0.008401824617772138,0.08837409053259648,0.11690825626946832,0.0846483543829315,0.0796165154320434,0.06689586774341194,0.05080668640155395,0.13287567279426327,0.19192456562631754,0.16187532374091873,0.025837866162572,-0.005236155068633508,0.0026835558228377465,0.36207759243006876,0.48250402063485964,0.34249617966752766,0.30857757726895585,0.2518266955873436,0.18186374138251438,0.5833273557569285,0.7913368425306455,0.5890198577913779,0.41403195886357125,0.31348640826212204,0.23535398360690607
SN2021fxy_3.1_-0.1_.csv,0.00819695724683639,0.08851575708441572,0.11972060427504694,0.08471151476837235,0.07946754238334108,0.06709085576620666,0.05086036348912515,0.1310260258542968,0.1753298905812315,0.1502307512870651,0.053681707905674614,-0.015798652654684275,-0.005302554595740361,0.3641574542683088,0.4964652517834587,0.3427026420339807,0.3072976491798016,0.25259706895944234,0.18224147661079826,0.5836992372070213,0.7915157466397371,0.5776449080894182,0.4404468994688173,0.3038892720709647,0.22779928550418305
SN2021fxy_2.7_-0.1_.csv,0.008181107946140527,0.0887557052814607,0.11996456924887866,0.08480476804315984,0.07947521617045794,0.06709801070148202,0.05086184800570592,0.13097657340283675,0.17349497032414263,0.15021722717417418,0.05322143536107404,-0.01612150812620783,-0.005536366504003354,0.3652872752717684,0.49753365979448105,0.34312847984047323,0.3073325769747868,0.252629251180025,0.18224725061839564,0.5850195539560659,0.7909931993675023,0.5781504750578073,0.44002922850631876,0.3036057537552992,0.2275727321200982
foley1.05_1.8_0.2_.csv,0.008469813449463683,0.09007880993129191,0.11891321752638362,0.0848541037109598,0.07953432691168416,0.06694270089990795,0.05109835380706329,0.09733657083810954,0.1735893441361771,0.15480633374767194,0.04711893194772543,-0.010529400471192218,0.010586458968642631,0.3701902102932735,0.4915810365976512,0.3432995330733206,0.3077284745245592,0.25198454256366887,0.1847328283334484,0.5576055910626749,0.7840835982602119,0.5829599705319524,0.4343817333839688,0.3083978429923846,0.24641764110915432
foley0.95_2.7_0.2_.csv,0.005692686029332721,0.08990156709326769,0.11758901039572756,0.08524812986121333,0.07967794174476595,0.06702559189973911,0.05110770800251174,0.10111074986181734,0.1861971508480753,0.15925767173235172,0.04074907055581889,-0.01324076686836051,0.008973737757369094,0.36904959383112157,0.4855838928102898,0.3452041033827058,0.30837710504727056,0.25233761749282735,0.18476054339069847,0.5600619107862066,0.7893700540540927,0.5897099049762708,0.4288041173478554,0.30612244252420595,0.2448419891505793
foley1.0_2.7_0.3_.csv,0.007460335229748083,0.08979194271559976,0.11803382953737973,0.084970558866722,0.07960287930724874,0.06696175839372032,0.05109620573727014,0.09919501098616124,0.18132344015892343,0.15719259133998875,0.04422162529018081,-0.010868157377068144,0.01056630403382286,0.36869149778048893,0.487551436140059,0.3438945240589639,0.30803448658749844,0.2520601061962289,0.18472294694773694,0.5576784514822499,0.7869087058363622,0.5860576742656747,0.431858991184928,0.30815370721288105,0.24638545671882994
foley1.05_2.7_0.3_.csv,0.0076141691356085076,0.0907556013708799,0.11952357610455167,0.08510352359834883,0.07956313660054093,0.0669480628288035,0.05109664240342582,0.09679276718489405,0.16865372913478538,0.1549897640973832,0.045569777325791705,-0.010760719068731106,0.010760643691696714,0.3733007783490798,0.49414785212733037,0.3444428314351775,0.3078576549706682,0.2520078305988811,0.18472619163746629,0.5608491469048538,0.7823251573666674,0.5845361191309095,0.4329905688970008,0.3081951743589535,0.24658347773258882
foley0.95_1.8_0.1_.csv,0.00798759339838185,0.09015285306755416,0.11792540005723495,0.08533612649607747,0.07968132368364067,0.06704797310590038,0.05111453537580246,0.10106057031867266,0.18375407034173818,0.15907196165371573,0.04046918310867653,-0.01425502923155264,0.008183200178038419,0.37022608814411484,0.48710575774058995,0.34559443351959374,0.3083955016303648,0.2524385340596389,0.18478428937982372,0.5614395115303417,0.7887852281395631,0.5900025216693869,0.428546008422682,0.30523147793398664,0.2440820249336646
foley1.0_3.1_0.3_.csv,0.006263643463202184,0.0904965317977684,0.11876791539170028,0.08522917532843977,0.07962826761410824,0.06698328090369543,0.05110016024986308,0.09875029360760834,0.17562952964751588,0.1572016024859728,0.042780673353952636,-0.011834424306069735,0.010092353463935666,0.37194590044540377,0.49071521010861474,0.34506889963766696,0.30815093541367133,0.2521564027694474,0.18473614764626944,0.5611927258507805,0.7851126551478309,0.5874996774520795,0.4305598763817322,0.3073052593670731,0.2459286613600682
foley0.95_3.1_0.3_.csv,0.00585376851248115,0.08946154154585884,0.11704037522440203,0.08508782254758529,0.0796670518732121,0.06699692055029871,0.051099729752209555,0.1012691651346671,0.19026957366396857,0.15942280247495688,0.04145540211720444,-0.01194286587538329,0.009901078192093848,0.36700275033432916,0.4831592344961777,0.34448513725013896,0.30832419340937633,0.25220853808233556,0.1847329618545963,0.5577334570148551,0.7904691833845483,0.5889957622726811,0.4294466473997929,0.307262592757251,0.24573376979889971
