Template,RMSE,W2_MW,M2_MW,W1_MW,U_MW,B_MW,V_MW,W2_Z,M2_Z,W1_Z,U_Z,B_Z,V_Z,W2_HOST,M2_HOST,W1_HOST,U_HOST,B_HOST,V_HOST,W2_TOT,M2_TOT,W1_TOT,U_TOT,B_TOT,V_TOT
SN2011by_2.7_0.4_.csv,0.0127450189329365,0.09747320319649333,0.12714918120384056,0.09264507116140663,0.08621751390665722,0.07244457229477419,0.054920920485042046,0.08322095539876528,0.11711520604489678,0.10261367045586667,0.020001067739894296,-0.007149915216128733,-0.0008378606791978882,0.20859956777988486,0.276764699140049,0.19575719593762742,0.17552554930530562,0.14317877633156684,0.1033688933819441,0.3892937263751435,0.5210290863887863,0.3910159375549007,0.28174413095185713,0.2084734334102123,0.15745195318778826
SN2017erp_2.7_-0.5_.csv,0.007618260822269091,0.09350699255622885,0.12210798476984763,0.0915901185702559,0.08596139452945906,0.07283942442608549,0.055000460716630784,0.08646052349207167,0.14503476561357864,0.09980126250213317,0.04439290236973292,-0.02197000936874005,-0.00941491456671173,0.19894027044785645,0.2662656555765608,0.19314986797256495,0.17455782033178124,0.14400065502471193,0.10358149930425142,0.378907786496157,0.5334084059599871,0.384541249044954,0.3049121172309732,0.19487007008205737,0.14916704545417048
SN2017erp_3.1_-0.5_.csv,0.01403637921907606,0.09262077108847677,0.12089427797427987,0.09117128475636349,0.08591985852550366,0.07279980647007633,0.05499261234501063,0.08644570936241536,0.14982676252380678,0.09958483521024064,0.04603383433698838,-0.020908736997100164,-0.008664626863044589,0.19674595319163757,0.2634483521249962,0.19212193437251202,0.17445415918871987,0.14390912935063227,0.10356515601869276,0.3758124336425297,0.5341693926230828,0.38287805433911615,0.3064078520512119,0.19580019882360844,0.1498931415006588
SN2021fxy_1.8_-0.1_.csv,0.014046473959418802,0.09739084833254452,0.12995979221858,0.09256993412594738,0.08598379258722488,0.07265122115439127,0.05499977332493344,0.08244881432166551,0.10800286846603768,0.09491427629416904,0.03716123899834045,-0.014466685165171356,-0.00680722066302053,0.2088843395830331,0.2839464175719755,0.1955313084154362,0.1747369181344034,0.1436217756674658,0.1035934196878685,0.3887240022372431,0.5219090782565932,0.3830155188355526,0.29788194971996873,0.20180631165668572,0.15178597234978142
SN2021fxy_3.1_-0.2_.csv,0.012395749477723076,0.09719591438036446,0.12981606121473632,0.09248139968978819,0.08597137567992519,0.07266015243370205,0.05500534393503287,0.08253011880114869,0.10874903429924743,0.09480925500748327,0.03756425581966738,-0.014705978890166449,-0.007358748572382723,0.2084023264581063,0.2836328835448043,0.1953102948980927,0.17470713480307154,0.14364278192121205,0.10360602171753541,0.38812835963961945,0.5221979790587881,0.38260094959536417,0.2982427663026641,0.20159695546474765,0.15125261708018556
SN2021fxy_2.7_-0.1_.csv,0.0144453969224389,0.09638026635139596,0.1289599516668325,0.09218394169901245,0.08595271487539691,0.07262072808860864,0.05499367781040476,0.08262761146449549,0.11260089033111598,0.09499046240122055,0.038334525973038325,-0.013666808211716841,-0.006231147094123202,0.2063829584262038,0.28159572367791696,0.19459172724433316,0.17465981310882128,0.1435508874667697,0.10358070168053501,0.38539083624209525,0.5231565656758654,0.38176613134456616,0.2989470539572565,0.2025048073436615,0.15234323239681657
SN2013dy_1.8_-0.1_.csv,0.011675008457299928,0.09524487985862251,0.1233487920597458,0.0927459762238243,0.08629227914086357,0.07247615068348878,0.05489182329743869,0.08852786760767728,0.14056860381524316,0.10572741618119252,0.01866827477338262,-0.006596860045029018,0.0008438180218135471,0.20314698599206338,0.26868730683690245,0.19605067568274848,0.17565156268624804,0.14316443492007735,0.10331706776178962,0.38691973345836317,0.5326047027118914,0.3945240680877653,0.28061211660049423,0.20904372555853712,0.15905270908104185
SN2013dy_2.7_-0.2_.csv,0.012361490465686981,0.09548773295045265,0.12369002289882403,0.09283755999993559,0.08629583258077034,0.07250126507565469,0.05490072621860875,0.08851678005545693,0.1390966215509799,0.10562138180292635,0.018489289884950466,-0.007276467426926558,-2.8983121762138353e-05,0.20374114535066923,0.2694939999895283,0.19626754834284554,0.17566173541460728,0.14322329731983174,0.10333642147066513,0.3877456583565788,0.5322806444393322,0.3947264901457075,0.2804468578803281,0.20844809496855987,0.15820816456751174
SN2013dy_3.1_-0.2_.csv,0.01094708248471615,0.09509498276879924,0.1232105423059977,0.09266901200129496,0.0862775316716089,0.07248525647663939,0.054897506812785934,0.08863171969263206,0.14118765797221045,0.10560096591117585,0.019101565360220008,-0.006847060290223084,0.00027533013153302477,0.20277733965120603,0.26838774948729593,0.195859242241049,0.17561579051800535,0.14318594634990234,0.10332978500570178,0.38650404211263734,0.5327859497655041,0.3941292201535198,0.28099488754983426,0.20882414253631865,0.15850262195002074
foley0.95_1.8_0.1_.csv,0.01447576009185858,0.0977912283618032,0.12663699595294986,0.09277548559893134,0.0861715509530292,0.0725695441731844,0.055403998905926954,0.064689545072671,0.12012756180593698,0.10079185879861541,0.030958333150433504,-0.012048319267297103,0.001935875092051731,0.2093174557048343,0.27569373224689997,0.1960464727829141,0.1752603623862079,0.1434426993626623,0.10502584428436634,0.3717982291393085,0.5224582900057868,0.38961381718046084,0.2923902464896706,0.2039639242685496,0.16236571828234503
